ID,SKU,Name,Published,Short description,description,In stock?,Stock,Sale price,Regular price,Categories
1026,WH03-L-Purple,Autumn Pullie-L-Purple,1,,<p>With ultra-soft fleece fabric and an athletic design our short-sleeve Autumn Pullie delivers a comfortable fit that makes it an everyday essential. A luxurious roll neck protects you from elements.</p> <p>&bull; Cayenne Short-Sleeve roll neck sweatshirt. <br />&bull; Relaxed fit. <br />&bull; Short-Sleeves. <br />&bull; Machine wash/dry.</p>,1,100,,57,Clothing>Women>Tops>Hoodies & Sweatshirts
1083,WH07-XL-Purple,Phoebe Zipper Sweatshirt-XL-Purple,1,,<p>A sophisticated layer of warmth awaits you in our full-zip sweatshirt jacket. You'll reach for this one in any season to enjoy its sturdy exterior and plush interior.</p> <p>&bull; Gray full zip hoodie with yellow detail.<br />&bull; Hand-warmer pockets. <br />&bull; Zip MP3 pocket with outlet for earphones wire. <br />&bull; Polyester/cotton. <br />&bull; Washable.</p>,1,100,,59,Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing
1084,WH07-XL-White,Phoebe Zipper Sweatshirt-XL-White,1,,<p>A sophisticated layer of warmth awaits you in our full-zip sweatshirt jacket. You'll reach for this one in any season to enjoy its sturdy exterior and plush interior.</p> <p>&bull; Gray full zip hoodie with yellow detail.<br />&bull; Hand-warmer pockets. <br />&bull; Zip MP3 pocket with outlet for earphones wire. <br />&bull; Polyester/cotton. <br />&bull; Washable.</p>,1,100,,59,Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing
1070,WH07-XS-Gray,Phoebe Zipper Sweatshirt-XS-Gray,1,,<p>A sophisticated layer of warmth awaits you in our full-zip sweatshirt jacket. You'll reach for this one in any season to enjoy its sturdy exterior and plush interior.</p> <p>&bull; Gray full zip hoodie with yellow detail.<br />&bull; Hand-warmer pockets. <br />&bull; Zip MP3 pocket with outlet for earphones wire. <br />&bull; Polyester/cotton. <br />&bull; Washable.</p>,1,100,,59,Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing
1119,WH10-XS-Gray,Helena Hooded Fleece-XS-Gray,1,,<p>Wear this hoodie after the gym or before a chilly weather bike ride. Either way this versatile sweatshirt offers an effortlessly appealing silhouette and a super-comfy fit. Smooth stretchy fabric creates flattering shape while the full-zip placket and hood help block gusty winds.</p> <p>Full zip. <br />Banded cuffs and waist. <br />Front pockets. <br />Machine wash/dry.</p>,1,100,,55,Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>New Luma Yoga Collection|Clothing
1120,WH10-XS-Yellow,Helena Hooded Fleece-XS-Yellow,1,,<p>Wear this hoodie after the gym or before a chilly weather bike ride. Either way this versatile sweatshirt offers an effortlessly appealing silhouette and a super-comfy fit. Smooth stretchy fabric creates flattering shape while the full-zip placket and hood help block gusty winds.</p> <p>Full zip. <br />Banded cuffs and waist. <br />Front pockets. <br />Machine wash/dry.</p>,1,100,,55,Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>New Luma Yoga Collection|Clothing
1149,WH11,Eos V-Neck Hoodie,1,This is a variable product called a Eos V-Neck Hoodie,<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p> <p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>,1,0,,54,Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>Erin Recommends|Clothing
1143,WH11-L-Blue,Eos V-Neck Hoodie-L-Blue,1,,<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p> <p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>,1,100,,54,Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>Erin Recommends|Clothing
1144,WH11-L-Green,Eos V-Neck Hoodie-L-Green,1,,<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p> <p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>,1,100,,54,Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>Erin Recommends|Clothing
1145,WH11-L-Orange,Eos V-Neck Hoodie-L-Orange,1,,<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p> <p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>,1,100,,54,Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>Erin Recommends|Clothing
1140,WH11-M-Blue,Eos V-Neck Hoodie-M-Blue,1,,<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p> <p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>,1,100,,54,Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>Erin Recommends|Clothing
1151,WH12-XS-Green,Circe Hooded Ice Fleece-XS-Green,1,,<p>Keep shivers at bay with the Circe Hooded Ice Fleece. Ultra-thick high-pile fleece traps your body heat and keeps cold outside. The drawstring hood and ribbed details add extra coziness and touches of classic style. Its relaxed fit is loose enough to layer comfortably over your shirt.</p> <p>Full-zip front. <br />Three-panel hood. <br />Flatlock seams throughout. <br />Welt hand pockets. <br />Machine wash/dry.</p>,1,100,,68,Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>Performance Fabrics|Clothing
1152,WH12-XS-Purple,Circe Hooded Ice Fleece-XS-Purple,1,,<p>Keep shivers at bay with the Circe Hooded Ice Fleece. Ultra-thick high-pile fleece traps your body heat and keeps cold outside. The drawstring hood and ribbed details add extra coziness and touches of classic style. Its relaxed fit is loose enough to layer comfortably over your shirt.</p> <p>Full-zip front. <br />Three-panel hood. <br />Flatlock seams throughout. <br />Welt hand pockets. <br />Machine wash/dry.</p>,1,100,,68,Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>Performance Fabrics|Clothing
1175,WJ01,Stellar Solar Jacket,1,This is a variable product called a Stellar Solar Jacket,<p>Beat the heat and protect yourself from sunrays with the Stellar Solar Jacket. It's loaded with all the engineered features you need for an intense safe outdoor workout: 100% UV protection a breathable perforated construction and advanced moisture-wicking technology.</p> <p>&bull; Loose fit. <br />&bull; Reflectivity. <br />&bull; Flat seams. <br />&bull; Machine wash/dry.<br />&bull; Deep pink jacket with front panel rouching</p>,1,0,,75,Clothing>Women>Tops>Jackets|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing
1228,WJ05-S-Green,Riona Full Zip Jacket-S-Green,1,,<p>The Riona Basic Zip Jacket makes the perfect extra layer for cold-weather workouts. It features amazing breathability and moisture management but full-length zipper lets you moderate your core temperature even more.</p> <p>&bull; Brown heather full zip rouched jacket.<br />&bull; Side hand pockets for extra storage.<br />&bull; High collar.<br />&bull; Thick cuffs for extra coverage.<br />&bull; Durable shape retention material to longer wear.</p>,1,100,,60,Clothing>Women>Tops>Jackets
1229,WJ05-S-Red,Riona Full Zip Jacket-S-Red,1,,<p>The Riona Basic Zip Jacket makes the perfect extra layer for cold-weather workouts. It features amazing breathability and moisture management but full-length zipper lets you moderate your core temperature even more.</p> <p>&bull; Brown heather full zip rouched jacket.<br />&bull; Side hand pockets for extra storage.<br />&bull; High collar.<br />&bull; Thick cuffs for extra coverage.<br />&bull; Durable shape retention material to longer wear.</p>,1,100,,60,Clothing>Women>Tops>Jackets
1236,WJ05-XL-Brown,Riona Full Zip Jacket-XL-Brown,1,,<p>The Riona Basic Zip Jacket makes the perfect extra layer for cold-weather workouts. It features amazing breathability and moisture management but full-length zipper lets you moderate your core temperature even more.</p> <p>&bull; Brown heather full zip rouched jacket.<br />&bull; Side hand pockets for extra storage.<br />&bull; High collar.<br />&bull; Thick cuffs for extra coverage.<br />&bull; Durable shape retention material to longer wear.</p>,1,100,,60,Clothing>Women>Tops>Jackets
1237,WJ05-XL-Green,Riona Full Zip Jacket-XL-Green,1,,<p>The Riona Basic Zip Jacket makes the perfect extra layer for cold-weather workouts. It features amazing breathability and moisture management but full-length zipper lets you moderate your core temperature even more.</p> <p>&bull; Brown heather full zip rouched jacket.<br />&bull; Side hand pockets for extra storage.<br />&bull; High collar.<br />&bull; Thick cuffs for extra coverage.<br />&bull; Durable shape retention material to longer wear.</p>,1,100,,60,Clothing>Women>Tops>Jackets
1238,WJ05-XL-Red,Riona Full Zip Jacket-XL-Red,1,,<p>The Riona Basic Zip Jacket makes the perfect extra layer for cold-weather workouts. It features amazing breathability and moisture management but full-length zipper lets you moderate your core temperature even more.</p> <p>&bull; Brown heather full zip rouched jacket.<br />&bull; Side hand pockets for extra storage.<br />&bull; High collar.<br />&bull; Thick cuffs for extra coverage.<br />&bull; Durable shape retention material to longer wear.</p>,1,100,,60,Clothing>Women>Tops>Jackets
1224,WJ05-XS-Brown,Riona Full Zip Jacket-XS-Brown,1,,<p>The Riona Basic Zip Jacket makes the perfect extra layer for cold-weather workouts. It features amazing breathability and moisture management but full-length zipper lets you moderate your core temperature even more.</p> <p>&bull; Brown heather full zip rouched jacket.<br />&bull; Side hand pockets for extra storage.<br />&bull; High collar.<br />&bull; Thick cuffs for extra coverage.<br />&bull; Durable shape retention material to longer wear.</p>,1,100,,60,Clothing>Women>Tops>Jackets
1225,WJ05-XS-Green,Riona Full Zip Jacket-XS-Green,1,,<p>The Riona Basic Zip Jacket makes the perfect extra layer for cold-weather workouts. It features amazing breathability and moisture management but full-length zipper lets you moderate your core temperature even more.</p> <p>&bull; Brown heather full zip rouched jacket.<br />&bull; Side hand pockets for extra storage.<br />&bull; High collar.<br />&bull; Thick cuffs for extra coverage.<br />&bull; Durable shape retention material to longer wear.</p>,1,100,,60,Clothing>Women>Tops>Jackets
1226,WJ05-XS-Red,Riona Full Zip Jacket-XS-Red,1,,<p>The Riona Basic Zip Jacket makes the perfect extra layer for cold-weather workouts. It features amazing breathability and moisture management but full-length zipper lets you moderate your core temperature even more.</p> <p>&bull; Brown heather full zip rouched jacket.<br />&bull; Side hand pockets for extra storage.<br />&bull; High collar.<br />&bull; Thick cuffs for extra coverage.<br />&bull; Durable shape retention material to longer wear.</p>,1,100,,60,Clothing>Women>Tops>Jackets
2001,24-MG04,Aim Analog Watch,1,This is a simple product called Aim Analog Watch,"<p>Stay light-years ahead of the competition with our Aim Analog Watch. The flexible rubberized strap is contoured to conform to the shape of your wrist for a comfortable all-day fit. The face features three illuminated hands a digital read-out of the current time and stopwatch functions.</p> <ul> <li>Japanese quartz movement.</li> <li>Strap fits 7"" to 8.0"".</li> </ul>",1,100,,45,Gear>Watches
2002,24-MG01,Endurance Watch,1,This is a simple product called Endurance Watch,"<p>It's easy to track and monitor your training progress with the Endurance Watch. You'll see standard info like time date and day of the week but it also functions for the serious high-mileage athete: lap counter stopwatch distance heart rate speed/pace cadence and altitude.</p> <ul> <li>Digital display.</li> <li>LED backlight.</li> <li>Strap fits 7"" to 10"".</li> <li>1-year limited warranty.</li> <li>Comes with polished metal case.</li> </ul>",1,100,,49,Gear>Watches
2003,24-MG03,Summit Watch,1,This is a simple product called Summit Watch,"<p>Trek high and low in the attractive Summit Watch which features a digital LED display with time and date stopwatch lap counter and 3-second backlight. It can also calculate the number of steps taken and calories burned.</p> <ul> <li>Brushed metal case.</li> <li>Water resistant (100 meters).</li> <li>Buckle clasp.</li> <li>Strap fits 7"" - 10"".</li> <li>1-year limited warranty.</li> </ul>",1,100,,54,Gear>Watches|Collections>New Luma Yoga Collection
2004,24-MG05,Cruise Dual Analog Watch,1,This is a simple product called Cruise Dual Analog Watch,<p>Whether you're traveling or wish you were you'll never let time zones perplex you again with the Cruise Dual Analog Watch. The thick adjustable band promises a comfortable personalized fit to this classy modern time piece.</p> <ul> <li>Two dials.</li> <li>Stainless steel case.</li> <li>Adjustable leather band.</li> </ul>,1,100,,55,Gear>Watches|Collections>New Luma Yoga Collection
2005,24-MG02,s,1,This is a simple product called Dash Digital Watch,<p>The Dash Digital Watch will challenge you to push harder and longer. Log workouts by date average and segment times and recharge by setting hydration and nutrition alarms. This watch is styled with a sleek square face and durable rubber strap for a long life.</p> <ul> <li>Digital display.</li> <li>LED backlight.</li> <li>Rubber strap with buckle clasp.</li> <li>1-year limited warranty.</li>,1,100,,92,Gear>Watches|Collections>New Luma Yoga Collection
2006,24-WG09,Luma Analog Watch,1,This is a simple product called Luma Analog Watch,<p>Designed to stand up to your active lifestyle this women's Luma Analog Watch features a tasteful brushed chrome finish and a stainless steel water-resistant construction for lasting durability.</p> <ul> <li>Precision Miyota&reg; three-hand movement.</li> </ul>,1,100,43,43,Gear>Watches
2007,24-WG01,Bolo Sport Watch,1,This is a simple product called Bolo Sport Watch,<p>The Bolo Sport Watch is sleek sporty and sized just right to fit your smaller wrist. Easy to read and set up it features a large digital face and button-activated alarm and stopwatch. The soft-touch resin band promises no-pinch comfort while the water-resistant design lets you take your workout to the lap pool.</p> <ul> <li>Displays time day and date.</li> <li>Two-tone design.</li> <li>12/24 hour formats.</li> <li>Nickel-free buckle on band.</li> <li>Battery included.</li> </ul>,1,100,49,49,Gear>Watches
2008,24-WG03,Clamber Watch,1,This is a simple product called Clamber Watch,"<p>Keep track of time on the treadmill or trail with our Clamber Watch. The flexible rubberized strap is contoured to conform to your wrist for a comfortable fit all day. The face features an illuminated digital read-out of the current time and stopwatch functions.</p> <ul> <li>Japanese quartz movement.</li> <li>Strap fits 5"" to 6.0"".</li> </ul>",1,100,,54,Gear>Watches
2009,24-WG02,Didi Sport Watch,1,This is a simple product called Didi Sport Watch,<p>The Didi Sport Watch helps you keep your workout plan down to the second. The vertical digital face looks sleek and futuristic. This watch is programmed with tons of helpful features such as a timer an alarm clock a pedometer and more to help make your excercise more productive.</p> <ul> <li>Digital display.</li> <li>LED backlight.</li> <li>Rubber strap with buckle clasp.</li> <li>1-year limited warranty.</li> </ul>,1,100,,92,Gear>Watches|Collections>New Luma Yoga Collection
2010,24-WG085,Sprite Yoga Strap 6 foot,1,This is a simple product called Sprite Yoga Strap 6 foot,<p>The Sprite Yoga Strap is your untiring partner in demanding stretches holds and alignment routines. The strap's 100% organic cotton fabric is woven tightly to form a soft textured yet non-slip surface. The plastic clasp buckle is easily adjustable lightweight and durable under strain.</p> <ul> <li>100% soft and durable cotton. <li>Plastic cinch buckle is easy to use. <li>Three natural colors made from phthalate and heavy metal free dyes. </ul>,1,100,,14,Gear>Fitness Equipment
2011,24-WG086,Sprite Yoga Strap 8 foot,1,This is a simple product called Sprite Yoga Strap 8 foot,"<p>The Sprite Yoga Strap is your untiring partner in demanding stretches holds and alignment routines. The strap's 100% organic cotton fabric is woven tightly to form a soft textured yet non-slip surface. The plastic clasp buckle is easily adjustable lightweight and durable under strain.</p> <ul> <li>8' long x 1.0"" wide. <li>100% soft and durable cotton. <li>Plastic cinch buckle is easy to use. <li>Three natural colors made from phthalate and heavy metal free dyes. </ul>",1,100,,17,Gear>Fitness Equipment
2012,24-WG087,Sprite Yoga Strap 10 foot,1,This is a simple product called Sprite Yoga Strap 10 foot,"<p>The Sprite Yoga Strap is your untiring partner in demanding stretches holds and alignment routines. The strap's 100% organic cotton fabric is woven tightly to form a soft textured yet non-slip surface. The plastic clasp buckle is easily adjustable lightweight and durable under strain.</p> <ul> <li>10' long x 1.0"" wide. <li>100% soft and durable cotton. <li>Plastic cinch buckle is easy to use. <li>Three natural colors made from phthalate and heavy metal free dyes. </ul>",1,100,,21,Gear>Fitness Equipment
2013,24-WG081-gray,Sprite Stasis Ball 55 cm,1,This is a simple product called Sprite Stasis Ball 55 cm,<p>The Sprite Stasis Ball gives you the toned abs sides and back you want by amping up your core workout. With bright colors and a burst-resistant design it's a must-have for every hard-core exercise addict. Use for abdominal conditioning balance training yoga or even physical therapy.</p> <ul> <li>Durable burst-resistant design.</li> <li>Hand pump included.</li> </ul>,1,100,,23,Gear>Fitness Equipment
2014,24-WG081-pink,Sprite Stasis Ball 55 cm,1,This is a simple product called Sprite Stasis Ball 55 cm,<p>The Sprite Stasis Ball gives you the toned abs sides and back you want by amping up your core workout. With bright colors and a burst-resistant design it's a must-have for every hard-core exercise addict. Use for abdominal conditioning balance training yoga or even physical therapy.</p> <ul> <li>Durable burst-resistant design.</li> <li>Hand pump included.</li> </ul>,1,100,,23,Gear>Fitness Equipment
2015,24-WG081-blue,Sprite Stasis Ball 55 cm,1,This is a simple product called Sprite Stasis Ball 55 cm,<p>The Sprite Stasis Ball gives you the toned abs sides and back you want by amping up your core workout. With bright colors and a burst-resistant design it's a must-have for every hard-core exercise addict. Use for abdominal conditioning balance training yoga or even physical therapy.</p> <ul> <li>Durable burst-resistant design.</li> <li>Hand pump included.</li> </ul>,1,100,,23,Gear>Fitness Equipment
2016,24-WG082-gray,Sprite Stasis Ball 65 cm,1,This is a simple product called Sprite Stasis Ball 65 cm,<p>The Sprite Stasis Ball gives you the toned abs sides and back you want by amping up your core workout. With bright colors and a burst-resistant design it's a must-have for every hard-core exercise addict. Use for abdominal conditioning balance training yoga or even physical therapy.</p> <ul> <li>65 cm plastic shell.</li> <li>Durable burst-resistant design.</li> <li>Hand pump included.</li> </ul>,1,100,,27,Gear>Fitness Equipment
2017,24-WG082-pink,Sprite Stasis Ball 65 cm,1,This is a simple product called Sprite Stasis Ball 65 cm,<p>The Sprite Stasis Ball gives you the toned abs sides and back you want by amping up your core workout. With bright colors and a burst-resistant design it's a must-have for every hard-core exercise addict. Use for abdominal conditioning balance training yoga or even physical therapy.</p> <ul> <li>65 cm plastic shell.</li> <li>Durable burst-resistant design.</li> <li>Hand pump included.</li> </ul>,1,100,,27,Gear>Fitness Equipment
2018,24-WG082-blue,Sprite Stasis Ball 65 cm,1,This is a simple product called Sprite Stasis Ball 65 cm,<p>The Sprite Stasis Ball gives you the toned abs sides and back you want by amping up your core workout. With bright colors and a burst-resistant design it's a must-have for every hard-core exercise addict. Use for abdominal conditioning balance training yoga or even physical therapy.</p> <ul> <li>65 cm plastic shell.</li> <li>Durable burst-resistant design.</li> <li>Hand pump included.</li> </ul>,1,100,,27,Gear>Fitness Equipment
2019,24-WG083-gray,Sprite Stasis Ball 75 cm,1,This is a simple product called Sprite Stasis Ball 75 cm,<p>The Sprite Stasis Ball gives you the toned abs sides and back you want by amping up your core workout. With bright colors and a burst-resistant design it's a must-have for every hard-core exercise addict. Use for abdominal conditioning balance training yoga or even physical therapy.</p> <ul> <li>75 cm plastic shell.</li> <li>Durable burst-resistant design.</li> <li>Hand pump included.</li> </ul>,1,100,,32,Gear>Fitness Equipment
2020,24-WG083-pink,Sprite Stasis Ball 75 cm,1,This is a simple product called Sprite Stasis Ball 75 cm,<p>The Sprite Stasis Ball gives you the toned abs sides and back you want by amping up your core workout. With bright colors and a burst-resistant design it's a must-have for every hard-core exercise addict. Use for abdominal conditioning balance training yoga or even physical therapy.</p> <ul> <li>75 cm plastic shell.</li> <li>Durable burst-resistant design.</li> <li>Hand pump included.</li> </ul>,1,100,,32,Gear>Fitness Equipment
2021,24-WG083-blue,Sprite Stasis Ball 75 cm,1,This is a simple product called Sprite Stasis Ball 75 cm,<p>The Sprite Stasis Ball gives you the toned abs sides and back you want by amping up your core workout. With bright colors and a burst-resistant design it's a must-have for every hard-core exercise addict. Use for abdominal conditioning balance training yoga or even physical therapy.</p> <ul> <li>75 cm plastic shell.</li> <li>Durable burst-resistant design.</li> <li>Hand pump included.</li> </ul>,1,100,,32,Gear>Fitness Equipment
2022,24-UG06,Affirm Water Bottle ,1,This is a simple product called Affirm Water Bottle ,<p>You'll stay hydrated with ease with the Affirm Water Bottle by your side or in hand. Measurements on the outside help you keep track of how much you're drinking while the screw-top lid prevents spills. A metal carabiner clip allows you to attach it to the outside of a backpack or bag for easy access.</p> <ul> <li>Made of plastic.</li> <li>Grooved sides for an easy grip.</li> </ul>,1,100,,7,Gear>Fitness Equipment
2023,24-UG07,Dual Handle Cardio Ball,1,This is a simple product called Dual Handle Cardio Ball,<p>Make the most of your limited workout window with our Dual-Handle Cardio Ball. The 15-lb ball maximizes the effort-impact to your abdominal upper arm and lower-body muscles. It features a handle on each side for a firm secure grip.</p> <ul> <li>Durable plastic shell with sand fill. <li>Two handles. <li>15 lbs. </ul>,1,100,12,12,Gear>Fitness Equipment|Collections>Erin Recommends
2024,24-UG04,Zing Jump Rope,1,This is a simple product called Zing Jump Rope,<p>One of the world's simplest and most portable exercise devices a jump rope enables endless variations and fitness output. The Zing Jump Rope goes anywhere and can be used any time. It is adjustable in length and has contoured foam handles for a great grip.</p> <ul> <li> Contoured foam handles. <li> Adjustable length. </ul>,1,100,,12,Gear>Fitness Equipment
2025,24-UG02,Pursuit Lumaflex&trade; Tone Band,1,This is a simple product called Pursuit Lumaflex&trade; Tone Band,<p>Save your knees and joints while strengthening arms legs and core with the Pursuit Lumaflex&trade; Tone Band. This ultra-durable training tool lets you complete a full-body workout free of bulky machines or free weights.</p> <ul> <li>Home and/or gym use.</li> <li>Ergonomic handles.</li> </ul>,1,100,,16,Gear>Fitness Equipment
2026,24-UG05,Go-Get'r Pushup Grips,1,This is a simple product called Go-Get'r Pushup Grips,<p>The Go-Get'r Pushup Grips safely provide the extra range of motion you need for a deep-dip routine targeting core shoulder chest and arm strength. Do fewer pushups using more energy getting better results faster than the standard floor-level technique yield.</p> <ul> <li>Durable foam grips.</li> <li>Supportive base.</li> </ul>,1,100,,19,Gear>Fitness Equipment|Collections>New Luma Yoga Collection
2027,24-UG01,Quest Lumaflex&trade; Band,1,This is a simple product called Quest Lumaflex&trade; Band,"<p>From leg extensions and standing squats to a full range of floor routines the Quest Strength Band brings your own personal gym with you everywhere you go. Designed to add extra resistance to any training session this strength band helps you tone and define your muscles. You'll love the extra comfort of its grippy handles and adjustable design.</p> <ul> <li>Adjusts from 30"" to 55"". <li>Grippy comfort handles. <li>Stretchy rubber construction. </ul>",1,100,,19,Gear>Fitness Equipment
2028,24-WG084,Sprite Foam Yoga Brick,1,This is a simple product called Sprite Foam Yoga Brick,"<p>Our top-selling yoga prop the 4-inch high-quality Sprite Foam Yoga Brick is popular among yoga novices and studio professionals alike. An essential yoga accessory the yoga brick is a critical tool for finding balance and alignment in many common yoga poses. Choose from 5 color options.</p> <ul> <li>Standard Large Size: 4"" x 6"" x 9"". <li>Beveled edges for ideal contour grip. <li>Durable and soft scratch-proof foam. <li>Individually wrapped. <li>Ten color choices. </ul> ",1,100,,5,Gear>Fitness Equipment
2029,24-WG088,Sprite Foam Roller,1,This is a simple product called Sprite Foam Roller,<p>It hurts so good to use the Sprite Foam Roller on achy tired muscles for myofascial massage therapy. Or you can add this fundamental piece to your Pilates and yoga accouterment or apply towards core stability strengthening and balance exercise. </p> <ul> <li>6'' wide by 12'' long.</li> <li>Safe for myofascial release.</li> <li>EPP or PE foam options.</li> <li>Solid dense closed-cell foam.</li> </ul>,1,100,,19,Gear>Fitness Equipment
2030,24-UG03,Harmony Lumaflex&trade; Strength Band Kit ,1,This is a simple product called Harmony Lumaflex&trade; Strength Band Kit ,<p>Forget fancy machines and costly memberships - the Harmony Lumaflex&trade; Stength Band Kit is all you need for an amazing workout. The kit has everything you need for a range of strengthening and toning exercises.</p> <ul> <li>Three flex bands.</li> <li>Textured ergonomic grips.</li> <li>Adjustable lengths.</li> <li>Mesh carry bag included.</li> </ul>,1,100,,22,Gear>Fitness Equipment
2031,24-MB01,Joust Duffle Bag,1,This is a simple product called Joust Duffle Bag,"<p>The sporty Joust Duffle Bag can't be beat - not in the gym not on the luggage carousel not anywhere. Big enough to haul a basketball or soccer ball and some sneakers with plenty of room to spare it's ideal for athletes with places to go.<p> <ul> <li>Dual top handles.</li> <li>Adjustable shoulder strap.</li> <li>Full-length zipper.</li> <li>L 29"" x W 13"" x H 11"".</li> </ul>",1,100,,34,Gear>Bags
2032,24-MB04,Strive Shoulder Pack,1,This is a simple product called Strive Shoulder Pack,<p>Convenience is next to nothing when your day is crammed with action. So whether you're heading to class gym or the unbeaten path make sure you've got your Strive Shoulder Pack stuffed with all your essentials and extras as well.</p> <ul> <li>Zippered main compartment.</li> <li>Front zippered pocket.</li> <li>Side mesh pocket.</li> <li>Cell phone pocket on strap.</li> <li>Adjustable shoulder strap and top carry handle.</li> </ul>,1,100,32,32,Gear>Bags|Collections>Erin Recommends
2033,24-MB03,Crown Summit Backpack,1,This is a simple product called Crown Summit Backpack,"<p>The Crown Summit Backpack is equally at home in a gym locker study cube or a pup tent so be sure yours is packed with books a bag lunch water bottles yoga block laptop or whatever else you want in hand. Rugged enough for day hikes and camping trips it has two large zippered compartments and padded adjustable shoulder straps.</p> <ul> <li>Top handle.</li> <li>Grommet holes.</li> <li>Two-way zippers.</li> <li>H 20"" x W 14"" x D 12"".</li> <li>Weight: 2 lbs 8 oz. Volume: 29 L.</li> <ul>",1,100,,38,Gear>Bags
2034,24-MB05,Wayfarer Messenger Bag,1,This is a simple product called Wayfarer Messenger Bag,<p>Perfect for class work or the gym the Wayfarer Messenger Bag is packed with pockets. The dual-buckle flap closure reveals an organizational panel and the roomy main compartment has spaces for your laptop and a change of clothes. An adjustable shoulder strap and easy-grip handle promise easy carrying.</p> <ul> <li>Multiple internal zip pockets.</li> <li>Made of durable nylon.</li> </ul>,1,100,,45,Gear>Bags|Collections>New Luma Yoga Collection
2035,24-MB06,Rival Field Messenger,1,This is a simple product called Rival Field Messenger,"<p>The Rival Field Messenger packs all your campus studio or trail essentials inside a unique design of soft textured leather - with loads of character to spare. Two exterior pockets keep all your smaller items handy and the roomy interior offers even more space.</p> <ul> <li>Leather construction.</li> <li>Adjustable fabric carry strap.</li> <li>Dimensions: 18"" x 10"" x 4"".</li> </ul>",1,100,,45,Gear>Bags|Collections>New Luma Yoga Collection
2036,24-MB02,Fusion Backpack,1,This is a simple product called Fusion Backpack,"<p>With the Fusion Backpack strapped on every trek is an adventure - even a bus ride to work. That's partly because two large zippered compartments store everything you need while a front zippered pocket and side mesh pouches are perfect for stashing those little extras in case you change your mind and take the day off.</p> <ul> <li>Durable nylon construction.</li> <li>2 main zippered compartments.</li> <li>1 exterior zippered pocket.</li> <li>Mesh side pouches.</li> <li>Padded adjustable straps.</li> <li>Top carry handle.</li> <li>Dimensions: 18"" x 10"" x 6"".</li> </ul>",1,100,,59,Gear>Bags
2037,24-UB02,Impulse Duffle,1,This is a simple product called Impulse Duffle,"<p>Good for beach trips track meets yoga retreats and more the Impulse Duffle is the companion you'll want at your side. A large U-shaped opening makes packing a hassle-free affair while a zippered interior pocket keeps jewelry and other small valuables safely tucked out of sight.</p> <ul> <li>Wheeled.</li> <li>Dual carry handles.</li> <li>Retractable top handle.</li> <li>W 14"" x H 26"" x D 11"".</li> </ul>",1,100,,74,Gear>Bags
2038,24-WB01,Voyage Yoga Bag,1,This is a simple product called Voyage Yoga Bag,<p>Everything you need for a trip to the gym will fit inside this surprisingly spacious Voyage Yoga Bag. Stock it with a water bottle change of clothes pair of shoes and even a few beauty products. Fits inside a locker and zips shut for security.</p> <ul> <li>Slip pocket on front.</li> <li>Contrast piping.</li> <li>Durable nylon construction.</li> </ul>,1,100,,32,Gear>Bags
